#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
35,12,4.5,48420.00,5386.56,50.00,1729.29,28,-15750.00,7.78,1.0925,0.34,0.8669,764.21,5,-9160.00,0.59,0.01,0.03,0.7462,2.75,76130.00,-27710.00,14,14,3,3,11800.00,-4070.00,5437.86,-1979.29,121,29,2.75
36,14,5.3,48380.00,5382.11,47.83,2103.48,23,-10300.00,8.84,0.8973,0.52,0.9197,1848.06,5,-7768.00,0.69,0.01,0.02,0.6661,3.52,70070.00,-21690.00,11,12,2,2,20340.00,-3260.00,6370.00,-1807.50,143,44,3.23
37,15,5.3,48380.00,5382.11,47.83,2103.48,23,-10300.00,8.84,0.8973,0.52,0.9197,1848.06,5,-7768.00,0.69,0.01,0.02,0.6661,3.52,70070.00,-21690.00,11,12,2,2,20340.00,-3260.00,6370.00,-1807.50,143,44,3.23
38,16,5.3,48380.00,5382.11,47.83,2103.48,23,-10300.00,8.84,0.8973,0.52,0.9197,1848.06,5,-7768.00,0.69,0.01,0.02,0.6661,3.52,70070.00,-21690.00,11,12,2,2,20340.00,-3260.00,6370.00,-1807.50,143,44,3.23
39,17,5.3,48380.00,5382.11,47.83,2103.48,23,-10300.00,8.84,0.8973,0.52,0.9197,1848.06,5,-7768.00,0.69,0.01,0.02,0.6661,3.52,70070.00,-21690.00,11,12,2,2,20340.00,-3260.00,6370.00,-1807.50,143,44,3.23
40,18,5.3,48380.00,5382.11,47.83,2103.48,23,-10300.00,8.84,0.8973,0.52,0.9197,1848.06,5,-7768.00,0.69,0.01,0.02,0.6661,3.52,70070.00,-21690.00,11,12,2,2,20340.00,-3260.00,6370.00,-1807.50,143,44,3.23
41,11,4.6,48040.00,5344.29,50.00,1715.71,28,-15750.00,7.78,1.0767,0.34,0.8641,755.76,5,-9236.00,0.58,0.01,0.03,0.7442,2.75,75520.00,-27480.00,14,14,3,3,11800.00,-4070.00,5394.29,-1962.86,121,29,2.75
42,12,4.6,48040.00,5344.29,50.00,1715.71,28,-15750.00,7.78,1.0767,0.34,0.8641,755.76,5,-9236.00,0.58,0.01,0.03,0.7442,2.75,75520.00,-27480.00,14,14,3,3,11800.00,-4070.00,5394.29,-1962.86,121,29,2.75
43,13,4.5,47890.00,5327.60,46.43,1710.36,28,-15750.00,7.54,1.0782,0.34,0.8695,758.13,5,-9160.00,0.58,0.01,0.03,0.7352,3.13,75820.00,-27930.00,13,15,3,3,11800.00,-4070.00,5832.31,-1862.00,127,30,2.71
44,3,5.4,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
45,3,5.5,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
46,4,5.4,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
47,4,5.5,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
48,5,5.4,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
49,5,5.5,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
50,6,5.4,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
51,6,5.5,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
52,7,5.4,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
53,7,5.5,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
54,8,5.4,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
55,8,5.5,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
56,9,5.4,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
57,9,5.5,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
58,10,5.4,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
59,10,5.5,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
60,11,5.4,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
61,11,5.5,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
62,12,5.4,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
63,12,5.5,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
64,13,5.4,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
65,13,5.5,47600.00,5295.34,45.45,2163.64,22,-10020.00,10.33,0.9313,0.53,0.9113,1892.79,5,-7836.00,0.68,0.01,0.02,0.6854,4.34,65780.00,-18180.00,10,12,3,2,19920.00,-2390.00,6578.00,-1515.00,153,49,3.62
66,13,4.6,47510.00,5285.32,46.43,1696.79,28,-15750.00,7.55,1.0624,0.34,0.8667,749.72,5,-9236.00,0.57,0.01,0.03,0.7331,3.13,75210.00,-27700.00,13,15,3,3,11800.00,-4070.00,5785.38,-1846.67,127,30,2.72
67,3,5.6,46780.00,5204.11,45.45,2126.36,22,-11160.00,9.60,0.9480,0.47,0.9042,1487.95,5,-8136.00,0.64,0.01,0.02,0.6809,4.17,65710.00,-18930.00,10,12,3,2,20260.00,-2910.00,6571.00,-1577.50,153,48,3.47
68,4,5.6,46780.00,5204.11,45.45,2126.36,22,-11160.00,9.60,0.9480,0.47,0.9042,1487.95,5,-8136.00,0.64,0.01,0.02,0.6809,4.17,65710.00,-18930.00,10,12,3,2,20260.00,-2910.00,6571.00,-1577.50,153,48,3.47
69,5,5.6,46780.00,5204.11,45.45,2126.36,22,-11160.00,9.60,0.9480,0.47,0.9042,1487.95,5,-8136.00,0.64,0.01,0.02,0.6809,4.17,65710.00,-18930.00,10,12,3,2,20260.00,-2910.00,6571.00,-1577.50,153,48,3.47
70,6,5.6,46780.00,5204.11,45.45,2126.36,22,-11160.00,9.60,0.9480,0.47,0.9042,1487.95,5,-8136.00,0.64,0.01,0.02,0.6809,4.17,65710.00,-18930.00,10,12,3,2,20260.00,-2910.00,6571.00,-1577.50,153,48,3.47
71,7,5.6,46780.00,5204.11,45.45,2126.36,22,-11160.00,9.60,0.9480,0.47,0.9042,1487.95,5,-8136.00,0.64,0.01,0.02,0.6809,4.17,65710.00,-18930.00,10,12,3,2,20260.00,-2910.00,6571.00,-1577.50,153,48,3.47
