#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
267,18,5.1,89090.00,8437.43,41.46,2172.93,41,-115570.00,1.24,0.1428,0.07,0.5736,15.33,5,-64228.00,0.13,0.04,0.23,0.1291,2.01,300480.00,-211390.00,17,24,3,5,80340.00,-21210.00,17675.29,-8807.92,98,34,1.42
268,19,5.1,89090.00,8437.43,41.46,2172.93,41,-115570.00,1.24,0.1428,0.07,0.5736,15.33,5,-64228.00,0.13,0.04,0.23,0.1291,2.01,300480.00,-211390.00,17,24,3,5,80340.00,-21210.00,17675.29,-8807.92,98,34,1.42
269,20,5.1,89090.00,8437.43,41.46,2172.93,41,-115570.00,1.24,0.1428,0.07,0.5736,15.33,5,-64228.00,0.13,0.04,0.23,0.1291,2.01,300480.00,-211390.00,17,24,3,5,80340.00,-21210.00,17675.29,-8807.92,98,34,1.42
270,21,5.1,89090.00,8437.43,41.46,2172.93,41,-115570.00,1.24,0.1428,0.07,0.5736,15.33,5,-64228.00,0.13,0.04,0.23,0.1291,2.01,300480.00,-211390.00,17,24,3,5,80340.00,-21210.00,17675.29,-8807.92,98,34,1.42
271,44,6.2,89090.00,8437.43,38.71,2873.87,31,-156560.00,0.76,0.0865,0.05,0.0970,1.38,5,-71304.00,0.12,0.04,0.31,0.1950,2.18,325130.00,-236040.00,12,19,6,4,66290.00,-29210.00,27094.17,-12423.16,116,50,1.38
272,44,5.7,89010.00,8429.85,38.24,2617.94,34,-132040.00,0.71,0.0503,0.06,0.0416,0.84,5,-66288.00,0.13,0.04,0.26,0.2401,2.17,346170.00,-257160.00,13,21,7,4,67740.00,-29210.00,26628.46,-12245.71,108,41,1.35
273,46,6.2,88790.00,8409.02,38.71,2864.19,31,-156160.00,0.76,0.0863,0.05,0.0971,1.38,5,-71224.00,0.12,0.04,0.31,0.1937,2.18,324430.00,-235640.00,12,19,6,4,66290.00,-29210.00,27035.83,-12402.11,116,49,1.38
274,46,5.7,88710.00,8401.44,38.24,2609.12,34,-131640.00,0.71,0.0500,0.06,0.0416,0.84,5,-66208.00,0.13,0.04,0.26,0.2389,2.17,345470.00,-256760.00,13,21,7,4,67740.00,-29210.00,26574.62,-12226.67,108,41,1.35
275,24,1.9,88620.00,8392.92,38.21,720.49,123,-85280.00,1.62,0.1063,0.10,0.5195,27.34,5,-49130.00,0.17,0.03,0.17,0.2800,2.05,422430.00,-333810.00,47,76,5,6,36440.00,-15910.00,8987.87,-4392.24,19,9,1.27
276,44,6.9,88330.00,8365.45,40.74,3271.48,27,-147390.00,0.81,0.0951,0.06,0.1416,2.21,5,-54016.00,0.15,0.04,0.29,0.2137,2.07,298590.00,-210260.00,11,16,6,4,62040.00,-30310.00,27144.55,-13141.25,137,53,1.42
277,45,6.9,88330.00,8365.45,40.74,3271.48,27,-147390.00,0.81,0.0951,0.06,0.1416,2.21,5,-54016.00,0.15,0.04,0.29,0.2137,2.07,298590.00,-210260.00,11,16,6,4,62040.00,-30310.00,27144.55,-13141.25,137,53,1.42
278,46,6.9,87630.00,8299.16,40.74,3245.56,27,-147390.00,0.80,0.0942,0.06,0.1402,2.17,5,-54016.00,0.15,0.04,0.29,0.2116,2.06,297890.00,-210260.00,11,16,6,4,62040.00,-30310.00,27080.91,-13141.25,137,53,1.42
279,45,4.6,87510.00,8287.79,38.64,1988.86,44,-113380.00,0.99,0.0940,0.07,0.2252,6.18,5,-60090.00,0.14,0.04,0.23,0.2492,2.16,330930.00,-243420.00,17,27,5,5,66590.00,-22160.00,19466.47,-9015.56,69,31,1.36
280,52,1.5,87480.00,8284.95,42.16,857.65,102,-65620.00,1.76,0.1090,0.13,0.6288,54.57,5,-35104.00,0.24,0.03,0.13,0.2459,1.79,375670.00,-288190.00,43,59,4,6,33940.00,-20010.00,8736.51,-4884.58,14,6,1.30
281,55,3.5,87340.00,8271.69,39.22,1712.55,51,-73500.00,0.92,0.1706,0.11,0.8287,54.61,5,-50302.00,0.16,0.04,0.15,0.2123,2.04,364200.00,-276860.00,20,31,2,5,78290.00,-47110.00,18210.00,-8930.97,50,22,1.32
282,72,1.3,86990.00,8238.54,40.70,1011.51,86,-48680.00,2.12,0.0790,0.17,0.3788,58.88,5,-36806.00,0.22,0.03,0.10,0.3584,2.00,318900.00,-231910.00,35,51,6,7,34540.00,-12860.00,9111.43,-4547.25,12,5,1.38
283,10,3.2,86850.00,8225.29,37.65,1021.76,85,-113910.00,0.80,0.2020,0.07,0.4884,13.81,5,-67396.00,0.12,0.03,0.23,0.0732,2.02,478080.00,-391230.00,32,53,5,8,52890.00,-24210.00,14940.00,-7381.70,47,17,1.22
284,46,4.6,86810.00,8221.50,38.64,1972.95,44,-113380.00,0.98,0.0930,0.07,0.2237,6.09,5,-60090.00,0.14,0.04,0.23,0.2470,2.15,330230.00,-243420.00,17,27,5,5,66590.00,-22160.00,19425.29,-9015.56,69,31,1.36
285,44,5.5,86790.00,8219.60,38.89,2410.83,36,-134040.00,0.75,0.0550,0.06,0.0475,0.91,5,-66730.00,0.12,0.04,0.27,0.2379,2.11,339610.00,-252820.00,14,22,7,5,66540.00,-22510.00,24257.86,-11491.82,99,40,1.34
286,45,6.3,86690.00,8210.13,38.71,2796.45,31,-158960.00,0.72,0.0858,0.05,0.0949,1.27,5,-71784.00,0.11,0.04,0.32,0.1896,2.16,323730.00,-237040.00,12,19,6,4,66290.00,-29210.00,26977.50,-12475.79,116,49,1.37
287,7,1.3,86320.00,8175.09,37.90,348.06,248,-70010.00,0.87,0.1178,0.12,0.7185,56.21,5,-63928.00,0.13,0.05,0.14,0.2003,1.85,753010.00,-666690.00,94,154,6,8,34140.00,-39960.00,8010.74,-4329.16,14,5,1.13
288,44,6.5,86320.00,8175.09,39.29,3082.86,28,-145300.00,0.81,0.0994,0.06,0.1523,2.40,5,-54768.00,0.15,0.04,0.29,0.2034,2.18,295140.00,-208820.00,11,17,6,4,62040.00,-29210.00,26830.91,-12283.53,117,63,1.41
289,45,6.5,86320.00,8175.09,39.29,3082.86,28,-145300.00,0.81,0.0994,0.06,0.1523,2.40,5,-54768.00,0.15,0.04,0.29,0.2034,2.18,295140.00,-208820.00,11,17,6,4,62040.00,-29210.00,26830.91,-12283.53,117,63,1.41
290,44,6.3,86290.00,8172.25,38.71,2783.55,31,-159360.00,0.71,0.0851,0.05,0.0934,1.24,5,-71864.00,0.11,0.04,0.32,0.1888,2.16,323730.00,-237440.00,12,19,6,4,66290.00,-29210.00,26977.50,-12496.84,116,50,1.36
291,51,1.5,86130.00,8157.10,42.16,844.41,102,-65620.00,1.69,0.1066,0.12,0.6160,52.63,5,-35374.00,0.23,0.03,0.13,0.2415,1.78,376620.00,-290490.00,43,59,4,6,33940.00,-20010.00,8758.60,-4923.56,14,6,1.30
292,46,6.3,85990.00,8143.84,38.71,2773.87,31,-158960.00,0.71,0.0848,0.05,0.0936,1.24,5,-71784.00,0.11,0.04,0.32,0.1876,2.16,323030.00,-237040.00,12,19,6,4,66290.00,-29210.00,26919.17,-12475.79,116,49,1.36
293,28,1.7,85880.00,8133.42,40.16,703.93,122,-88570.00,1.34,0.0855,0.09,0.4025,19.02,5,-40914.00,0.20,0.03,0.18,0.3075,1.84,446860.00,-360980.00,49,73,4,7,36440.00,-21410.00,9119.59,-4944.93,16,8,1.24
294,58,1,85710.00,8117.32,44.96,664.42,129,-55770.00,2.27,0.0893,0.15,0.6319,75.28,5,-33320.00,0.24,0.03,0.11,0.3292,1.60,367120.00,-281410.00,58,71,6,8,33390.00,-16260.00,6329.66,-3963.52,9,3,1.30
295,46,6.5,85620.00,8108.80,39.29,3057.86,28,-145300.00,0.80,0.0984,0.06,0.1508,2.36,5,-54768.00,0.15,0.04,0.29,0.2014,2.18,294440.00,-208820.00,11,17,6,4,62040.00,-29210.00,26767.27,-12283.53,116,63,1.41
296,71,1.2,85590.00,8105.95,39.56,940.55,91,-51200.00,2.02,0.0914,0.16,0.4868,67.54,5,-38214.00,0.21,0.03,0.10,0.3624,2.07,326640.00,-241050.00,36,55,5,6,34540.00,-12860.00,9073.33,-4382.73,13,4,1.36
297,44,1.3,85220.00,8070.91,41.46,692.85,123,-60610.00,1.61,0.0683,0.13,0.3075,30.81,5,-37614.00,0.21,0.03,0.12,0.3090,1.78,412090.00,-326870.00,51,72,7,7,34140.00,-21410.00,8080.20,-4539.86,12,5,1.26
298,79,1.2,84650.00,8016.93,42.50,1058.12,80,-48680.00,2.42,0.0816,0.16,0.5643,84.94,5,-37304.00,0.21,0.03,0.10,0.3866,1.92,286860.00,-202210.00,34,46,5,6,33390.00,-12860.00,8437.06,-4395.87,11,4,1.42
299,44,6.6,84370.00,7990.41,39.29,3013.21,28,-145300.00,0.78,0.0970,0.05,0.1487,2.29,5,-54768.00,0.15,0.04,0.29,0.1980,2.17,293190.00,-208820.00,11,17,6,4,62040.00,-29210.00,26653.64,-12283.53,118,63,1.40
300,45,6.6,84370.00,7990.41,39.29,3013.21,28,-145300.00,0.78,0.0970,0.05,0.1487,2.29,5,-54768.00,0.15,0.04,0.29,0.1980,2.17,293190.00,-208820.00,11,17,6,4,62040.00,-29210.00,26653.64,-12283.53,118,63,1.40
301,3,1.2,84200.00,7974.31,39.67,276.07,305,-89390.00,0.70,0.1228,0.09,0.4208,19.85,5,-68832.00,0.12,0.03,0.18,0.2024,1.68,900090.00,-815890.00,121,184,6,10,31040.00,-22710.00,7438.76,-4434.18,12,5,1.10
302,50,1.4,84190.00,7973.37,40.54,758.47,111,-65840.00,1.57,0.0875,0.12,0.4611,38.43,5,-33266.00,0.24,0.03,0.13,0.2313,1.87,392300.00,-308110.00,45,66,4,6,38340.00,-20010.00,8717.78,-4668.33,13,5,1.27
303,57,1.1,83990.00,7954.42,42.15,694.13,121,-55810.00,1.70,0.0838,0.14,0.6117,71.09,5,-39470.00,0.20,0.03,0.11,0.3046,1.74,394190.00,-310200.00,51,70,6,6,33390.00,-16260.00,7729.22,-4431.43,11,4,1.27
304,46,6.6,83670.00,7924.12,39.29,2988.21,28,-145300.00,0.77,0.0960,0.05,0.1472,2.25,5,-54768.00,0.14,0.04,0.29,0.1960,2.16,292490.00,-208820.00,11,17,6,4,62040.00,-29210.00,26590.00,-12283.53,118,63,1.40
305,12,1.3,83640.00,7921.28,36.11,387.22,216,-72130.00,0.97,0.1978,0.11,0.7522,53.37,5,-55336.00,0.14,0.03,0.14,0.1595,2.03,642770.00,-559130.00,78,138,5,10,33390.00,-20610.00,8240.64,-4051.67,13,5,1.15
306,33,1.8,83380.00,7896.65,32.48,712.65,117,-123460.00,1.08,0.0717,0.06,0.1352,3.19,5,-55482.00,0.14,0.03,0.25,0.2188,2.55,449870.00,-366490.00,38,79,4,8,50990.00,-11410.00,11838.68,-4639.11,18,7,1.23
307,68,1.5,82860.00,7847.41,36.90,986.43,84,-49360.00,1.66,0.0781,0.16,0.4114,59.15,5,-34898.00,0.22,0.03,0.10,0.3074,2.29,328640.00,-245780.00,31,53,6,10,33940.00,-20010.00,10601.29,-4637.36,15,6,1.34
308,76,1.4,82790.00,7840.78,40.79,1089.34,76,-54360.00,2.13,0.0748,0.14,0.3873,45.60,5,-36362.00,0.22,0.03,0.11,0.3194,2.04,287840.00,-205050.00,31,45,4,8,38340.00,-20010.00,9285.16,-4556.67,12,5,1.40
309,9,1.7,82490.00,7812.36,37.02,455.75,181,-165130.00,0.71,0.1153,0.05,0.3470,4.62,5,-52856.00,0.15,0.04,0.33,0.2951,1.94,679630.00,-597140.00,67,114,5,10,35990.00,-27110.00,10143.73,-5238.07,20,7,1.14
310,12,3.2,82450.00,7808.58,35.29,970.00,85,-113910.00,0.78,0.1922,0.07,0.4757,12.77,5,-66176.00,0.12,0.03,0.23,0.0665,2.24,455650.00,-373200.00,30,55,5,8,52890.00,-18110.00,15188.33,-6785.45,48,17,1.22
311,55,3.6,82350.00,7799.10,42.00,1647.00,50,-77100.00,0.86,0.1628,0.10,0.8117,45.76,5,-49674.00,0.16,0.04,0.15,0.2025,1.80,354190.00,-271840.00,21,29,2,4,78290.00,-50710.00,16866.19,-9373.79,50,23,1.30
312,32,4.3,82290.00,7793.42,41.30,1788.91,46,-118140.00,0.80,0.1335,0.07,0.6215,14.83,5,-59566.00,0.13,0.04,0.24,0.1597,1.86,350360.00,-268070.00,19,27,3,5,66590.00,-36410.00,18440.00,-9928.52,74,28,1.31
313,32,4.4,82290.00,7793.42,41.30,1788.91,46,-118140.00,0.80,0.1335,0.07,0.6215,14.83,5,-59566.00,0.13,0.04,0.24,0.1597,1.86,350360.00,-268070.00,19,27,3,5,66590.00,-36410.00,18440.00,-9928.52,74,28,1.31
314,74,3.5,82290.00,7793.42,41.46,2007.07,41,-82550.00,1.10,0.1597,0.09,0.8174,39.51,5,-48038.00,0.16,0.04,0.16,0.2498,1.97,291930.00,-209640.00,17,24,2,4,78290.00,-47110.00,17172.35,-8735.00,51,19,1.39
315,30,1.3,82230.00,7787.74,41.55,579.08,142,-76150.00,1.33,0.0726,0.10,0.3096,19.10,5,-33294.00,0.23,0.03,0.15,0.2898,1.71,461710.00,-379480.00,59,83,4,7,34140.00,-16060.00,7825.59,-4572.05,12,5,1.22
316,58,1.1,82140.00,7779.22,42.15,678.84,121,-59210.00,1.65,0.0816,0.13,0.5912,59.70,5,-34226.00,0.23,0.03,0.12,0.2997,1.74,390340.00,-308200.00,51,70,6,6,33390.00,-16260.00,7653.73,-4402.86,10,4,1.27
317,71,1.4,82040.00,7769.75,39.53,953.95,86,-50720.00,1.82,0.0799,0.15,0.3770,50.93,5,-35864.00,0.22,0.03,0.10,0.2996,2.06,319710.00,-237670.00,34,52,4,8,38340.00,-20010.00,9403.24,-4570.58,14,5,1.35
318,62,3.4,81800.00,7747.02,40.00,1636.00,50,-101470.00,0.83,0.1339,0.08,0.6807,22.01,5,-59154.00,0.13,0.04,0.20,0.2003,1.95,354650.00,-272850.00,20,30,3,4,78290.00,-47110.00,17732.50,-9095.00,52,18,1.30
319,69,1.5,81410.00,7710.08,36.90,969.17,84,-49360.00,1.61,0.0755,0.16,0.3913,55.28,5,-34898.00,0.22,0.03,0.10,0.3018,2.28,327190.00,-245780.00,31,53,6,10,33940.00,-20010.00,10554.52,-4637.36,15,6,1.33
320,33,4.3,81340.00,7703.45,41.30,1768.26,46,-118140.00,0.78,0.1319,0.07,0.6162,14.53,5,-59566.00,0.13,0.04,0.24,0.1577,1.85,350360.00,-269020.00,19,27,3,5,66590.00,-36410.00,18440.00,-9963.70,74,27,1.30
321,33,4.4,81340.00,7703.45,41.30,1768.26,46,-118140.00,0.78,0.1319,0.07,0.6162,14.53,5,-59566.00,0.13,0.04,0.24,0.1577,1.85,350360.00,-269020.00,19,27,3,5,66590.00,-36410.00,18440.00,-9963.70,74,27,1.30
322,25,1.2,81300.00,7699.66,39.41,478.24,170,-64360.00,1.12,0.1515,0.12,0.7704,66.22,5,-43940.00,0.18,0.03,0.13,0.2347,1.82,530780.00,-449480.00,67,103,5,6,33390.00,-15560.00,7922.09,-4363.88,12,4,1.18
323,55,1.2,81220.00,7692.09,40.71,718.76,113,-62230.00,1.53,0.1091,0.12,0.7158,64.48,5,-33832.00,0.23,0.03,0.12,0.2888,1.85,385390.00,-304170.00,46,67,6,7,34140.00,-13960.00,8378.04,-4539.85,12,4,1.27
324,76,1.3,81100.00,7680.72,41.25,1013.75,80,-48680.00,2.09,0.0622,0.16,0.2949,42.54,5,-34206.00,0.22,0.03,0.10,0.3545,1.98,290720.00,-209620.00,33,47,6,8,33390.00,-12860.00,8809.70,-4460.00,11,5,1.39
325,71,1.3,80950.00,7666.52,40.00,899.44,90,-48680.00,1.78,0.0694,0.16,0.3125,45.32,5,-34654.00,0.22,0.03,0.10,0.3348,2.00,325340.00,-244390.00,36,54,6,8,34540.00,-12860.00,9037.22,-4525.74,12,4,1.33
326,75,1.4,80890.00,7660.83,40.79,1064.34,76,-56110.00,2.05,0.0708,0.14,0.3575,38.61,5,-36712.00,0.21,0.03,0.11,0.3123,2.02,285940.00,-205050.00,31,45,4,8,38340.00,-20010.00,9223.87,-4556.67,12,5,1.39
327,31,1.3,80830.00,7655.15,42.25,569.23,142,-76150.00,1.29,0.0698,0.10,0.2957,17.93,5,-33294.00,0.23,0.03,0.15,0.2855,1.66,461450.00,-380620.00,60,82,4,7,34140.00,-16060.00,7690.83,-4641.71,12,5,1.21
328,45,1.4,80640.00,7637.16,40.52,695.17,116,-75300.00,1.45,0.0620,0.10,0.2375,14.55,5,-44702.00,0.17,0.03,0.15,0.2301,1.84,396830.00,-316190.00,47,69,4,6,38340.00,-20010.00,8443.19,-4582.46,13,6,1.26
329,11,1.2,80610.00,7634.31,36.24,352.01,229,-98310.00,0.88,0.1901,0.08,0.8297,30.64,5,-55488.00,0.14,0.03,0.20,0.1971,2.00,666320.00,-585710.00,83,146,5,11,33390.00,-22510.00,8027.95,-4011.71,13,5,1.14
330,22,5.1,80540.00,7627.69,41.46,1964.39,41,-115570.00,0.98,0.1331,0.07,0.5366,12.96,5,-63828.00,0.12,0.04,0.23,0.1074,1.93,300480.00,-219940.00,17,24,3,5,80340.00,-21210.00,17675.29,-9164.17,98,33,1.37
331,56,3.5,80440.00,7618.21,37.25,1577.25,51,-73500.00,0.78,0.1598,0.10,0.8014,48.64,5,-51682.00,0.15,0.04,0.15,0.1927,2.17,357860.00,-277420.00,19,32,2,5,78290.00,-47110.00,18834.74,-8669.38,51,22,1.29
332,57,3.5,80240.00,7599.27,37.25,1573.33,51,-73500.00,0.77,0.1594,0.10,0.8012,48.50,5,-51722.00,0.15,0.04,0.15,0.1923,2.17,357660.00,-277420.00,19,32,2,5,78290.00,-47110.00,18824.21,-8669.38,50,22,1.29
333,73,1.4,80040.00,7580.33,40.74,988.15,81,-53790.00,1.81,0.0814,0.14,0.3738,43.64,5,-39832.00,0.19,0.03,0.11,0.2972,1.97,306170.00,-226130.00,33,48,4,7,38340.00,-20010.00,9277.88,-4711.04,13,5,1.35
334,44,1.4,80020.00,7578.44,39.83,678.14,118,-73650.00,1.44,0.0617,0.10,0.2580,16.41,5,-45872.00,0.17,0.03,0.15,0.2376,1.89,396530.00,-316510.00,47,71,4,6,38340.00,-20010.00,8436.81,-4457.89,13,6,1.25
335,79,1.4,79750.00,7552.87,41.33,1063.33,75,-58350.00,2.06,0.0557,0.13,0.2298,22.60,5,-37160.00,0.20,0.03,0.12,0.3182,1.98,280440.00,-200690.00,31,44,4,8,38340.00,-20010.00,9046.45,-4561.14,12,5,1.40
336,58,3.5,79490.00,7528.24,35.29,1558.63,51,-73500.00,0.73,0.1591,0.10,0.7933,47.57,5,-51472.00,0.15,0.04,0.15,0.1915,2.36,358820.00,-279330.00,18,33,2,5,78290.00,-47110.00,19934.44,-8464.55,52,21,1.28
337,26,1.6,79360.00,7515.93,41.04,592.24,134,-90670.00,1.16,0.0902,0.08,0.4431,18.55,5,-39638.00,0.19,0.03,0.18,0.2834,1.73,461650.00,-382290.00,55,79,5,7,35890.00,-21410.00,8393.64,-4839.11,15,7,1.21
338,11,3.4,79300.00,7510.25,35.00,991.25,80,-113410.00,0.65,0.1868,0.07,0.4536,11.76,5,-74202.00,0.10,0.03,0.23,0.0317,2.24,460970.00,-381670.00,28,52,4,7,92490.00,-18110.00,16463.21,-7339.81,52,19,1.21
339,44,4.6,79260.00,7506.46,38.64,1801.36,44,-114730.00,0.79,0.0812,0.07,0.1771,4.30,5,-61740.00,0.12,0.04,0.23,0.2335,2.09,330930.00,-251670.00,17,27,5,5,66590.00,-22160.00,19466.47,-9321.11,69,32,1.31
340,75,1.3,79200.00,7500.78,41.25,990.00,80,-49110.00,2.01,0.0583,0.15,0.2651,36.70,5,-34556.00,0.22,0.03,0.10,0.3471,1.96,288820.00,-209620.00,33,47,6,8,33390.00,-12860.00,8752.12,-4460.00,11,5,1.38
341,45,5.1,78970.00,7479.00,44.74,2078.16,38,-150260.00,0.73,0.0624,0.05,0.0637,0.89,5,-67432.00,0.11,0.04,0.30,0.1877,1.63,326480.00,-247510.00,17,21,6,5,73290.00,-22160.00,19204.71,-11786.19,88,32,1.32
342,15,1.5,78730.00,7456.27,41.28,457.73,172,-129340.00,0.72,0.1505,0.06,0.7676,15.84,5,-54324.00,0.14,0.05,0.26,0.2251,1.62,638290.00,-559560.00,71,101,4,6,33940.00,-39960.00,8990.00,-5540.20,16,6,1.14
343,29,5.3,78510.00,7435.43,43.59,2013.08,39,-126170.00,0.75,0.0783,0.06,0.3058,6.02,5,-78144.00,0.10,0.04,0.25,0.1469,1.71,323380.00,-244870.00,17,22,3,5,80340.00,-28460.00,19022.35,-11130.45,93,37,1.32
344,46,5.1,78270.00,7412.70,44.74,2059.74,38,-150260.00,0.71,0.0614,0.05,0.0623,0.86,5,-67432.00,0.11,0.04,0.30,0.1855,1.63,325780.00,-247510.00,17,21,6,5,73290.00,-22160.00,19163.53,-11786.19,88,32,1.32
345,74,2.9,78120.00,7398.50,45.83,1627.50,48,-112270.00,1.55,0.1235,0.07,0.7010,17.65,5,-40948.00,0.18,0.03,0.22,0.2887,1.69,259080.00,-180960.00,22,26,3,6,42890.00,-18360.00,11776.36,-6960.00,38,13,1.43
346,10,3.4,78000.00,7387.13,35.00,975.00,80,-113410.00,0.63,0.1850,0.07,0.4497,11.47,5,-74202.00,0.10,0.03,0.23,0.0289,2.23,461370.00,-383370.00,28,52,4,7,92490.00,-18110.00,16477.50,-7372.50,52,19,1.20
347,8,2.4,77650.00,7353.98,40.74,575.19,135,-180610.00,0.61,0.0975,0.04,0.2336,2.42,5,-65378.00,0.11,0.04,0.36,0.2846,1.67,605650.00,-528000.00,55,80,5,11,54890.00,-30710.00,11011.82,-6600.00,27,11,1.15
348,68,1,77430.00,7333.15,42.99,723.64,107,-64510.00,2.04,0.0736,0.11,0.5331,42.48,5,-31852.00,0.23,0.03,0.13,0.3316,1.75,319090.00,-241660.00,46,61,5,6,33390.00,-16260.00,6936.74,-3961.64,9,3,1.32
349,44,2.9,77020.00,7294.32,36.76,1132.65,68,-75340.00,0.94,0.1405,0.10,0.7205,40.80,5,-53214.00,0.14,0.03,0.15,0.1915,2.19,357500.00,-280480.00,25,43,2,8,42890.00,-18360.00,14300.00,-6522.79,37,15,1.27
350,31,1.8,76960.00,7288.64,33.61,646.72,119,-81500.00,0.96,0.0634,0.09,0.1843,9.22,5,-53190.00,0.14,0.03,0.16,0.2072,2.39,445550.00,-368590.00,40,79,4,6,50990.00,-11410.00,11138.75,-4665.70,18,8,1.21
351,8,1.4,76580.00,7252.65,38.33,337.36,227,-82110.00,0.62,0.1084,0.09,0.4829,24.31,5,-68070.00,0.11,0.05,0.16,0.2031,1.79,751230.00,-674650.00,87,140,4,11,34140.00,-39960.00,8634.83,-4818.93,15,6,1.11
352,39,1.3,76250.00,7221.39,43.08,586.54,130,-63980.00,1.23,0.0479,0.11,0.1920,15.49,5,-43388.00,0.17,0.03,0.13,0.2734,1.61,428940.00,-352690.00,56,74,4,6,34140.00,-15560.00,7659.64,-4766.08,11,5,1.22
353,73,1.3,76250.00,7221.39,40.00,897.06,85,-51120.00,1.66,0.0681,0.14,0.2893,35.73,5,-38584.00,0.19,0.03,0.10,0.3229,1.99,308160.00,-231910.00,34,51,6,7,33390.00,-12860.00,9063.53,-4547.25,12,5,1.33
354,60,6.1,76200.00,7216.66,36.67,2540.00,30,-141760.00,0.66,0.0910,0.05,0.2132,3.14,5,-71132.00,0.10,0.04,0.28,0.1639,2.35,288790.00,-212590.00,11,19,4,7,58590.00,-31960.00,26253.64,-11188.95,118,46,1.36
355,69,1,75980.00,7195.82,42.99,710.09,107,-64510.00,1.97,0.0711,0.11,0.5222,40.84,5,-31852.00,0.23,0.03,0.13,0.3254,1.74,317640.00,-241660.00,46,61,5,6,33390.00,-16260.00,6905.22,-3961.64,9,3,1.31
356,61,6.1,75900.00,7188.25,36.67,2530.00,30,-142060.00,0.65,0.0905,0.05,0.2108,3.08,5,-71192.00,0.10,0.04,0.28,0.1633,2.34,288790.00,-212890.00,11,19,4,7,58590.00,-31960.00,26253.64,-11204.74,118,46,1.36
357,62,6.1,75900.00,7188.25,36.67,2530.00,30,-142060.00,0.65,0.0905,0.05,0.2108,3.08,5,-71192.00,0.10,0.04,0.28,0.1633,2.34,288790.00,-212890.00,11,19,4,7,58590.00,-31960.00,26253.64,-11204.74,118,46,1.36
358,79,1.3,75610.00,7160.78,41.77,957.09,79,-51130.00,1.88,0.0410,0.14,0.1364,16.62,5,-34960.00,0.20,0.03,0.10,0.3430,1.90,282520.00,-206910.00,33,46,7,8,33390.00,-12860.00,8561.21,-4498.04,10,5,1.37
359,63,3.4,75260.00,7127.63,38.78,1535.92,49,-101470.00,0.69,0.1236,0.07,0.6336,18.82,5,-57570.00,0.12,0.04,0.20,0.1856,2.01,349160.00,-273900.00,19,30,3,5,78290.00,-47110.00,18376.84,-9130.00,53,18,1.27
360,68,1.1,75190.00,7121.00,40.59,744.46,101,-53530.00,1.55,0.0698,0.13,0.5655,63.36,5,-35748.00,0.20,0.03,0.11,0.3096,1.88,337940.00,-262750.00,41,60,5,6,33390.00,-16260.00,8242.44,-4379.17,10,4,1.29
361,15,1.6,74840.00,7087.86,41.61,464.84,161,-129340.00,0.66,0.1108,0.05,0.5091,9.96,5,-55568.00,0.13,0.05,0.26,0.2572,1.60,616180.00,-541340.00,67,94,4,9,35890.00,-39960.00,9196.72,-5758.94,17,7,1.14
362,56,3.6,74350.00,7041.45,40.00,1487.00,50,-77100.00,0.70,0.1499,0.09,0.7781,39.60,5,-51274.00,0.14,0.04,0.15,0.1798,1.91,346750.00,-272400.00,20,30,2,4,78290.00,-50710.00,17337.50,-9080.00,51,23,1.27
363,57,3.6,74150.00,7022.51,40.00,1483.00,50,-77100.00,0.70,0.1495,0.09,0.7779,39.48,5,-51314.00,0.14,0.04,0.15,0.1794,1.91,346550.00,-272400.00,20,30,2,4,78290.00,-50710.00,17327.50,-9080.00,51,23,1.27
364,23,5.3,74110.00,7018.72,46.15,1900.26,39,-121070.00,0.68,0.0895,0.06,0.3952,7.97,5,-76718.00,0.09,0.04,0.24,0.1263,1.52,320120.00,-246010.00,18,21,3,5,80340.00,-28460.00,17784.44,-11714.76,92,38,1.30
365,24,5.3,74110.00,7018.72,46.15,1900.26,39,-121070.00,0.68,0.0895,0.06,0.3952,7.97,5,-76718.00,0.09,0.04,0.24,0.1263,1.52,320120.00,-246010.00,18,21,3,5,80340.00,-28460.00,17784.44,-11714.76,92,38,1.30
366,29,5.2,74000.00,7008.30,45.00,1850.00,40,-126170.00,0.67,0.0749,0.06,0.2851,5.30,5,-78224.00,0.09,0.04,0.25,0.1367,1.59,323270.00,-249270.00,18,22,3,5,80340.00,-28460.00,17959.44,-11330.45,94,31,1.30
367,42,1,73990.00,7007.36,41.06,490.00,151,-67220.00,1.33,0.0452,0.10,0.1652,11.79,5,-33480.00,0.21,0.03,0.13,0.2938,1.74,425980.00,-351990.00,62,89,6,7,33390.00,-16260.00,6870.65,-3954.94,9,4,1.21
368,70,1,73890.00,6997.89,43.40,697.08,106,-64510.00,1.87,0.0671,0.11,0.5024,38.19,5,-31852.00,0.22,0.03,0.13,0.3168,1.70,315040.00,-241150.00,46,60,5,6,33390.00,-16260.00,6848.70,-4019.17,9,3,1.31
