#,P:nPeriodBreak,P:nATRExit,净利润,多头收益率%,空头收益率%,年化收益,最大使用资金,年化收益率%,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,多头总盈利,空头总盈利,总亏损,多头总亏损,空头总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
3472,26,5.1,-10375.00,-89.69,-93.13,-1079.19,5675.00,-19.02,36.67,-345.83,30,-42125.00,0.00,-0.2624,-0.03,0.3246,0.00,5,-12649.00,-0.09,0.03,0.42,-0.1702,1.43,49765.00,28050.00,21715.00,-60140.00,-33140.00,-27000.00,11,19,4,4,13690.00,-6010.00,4524.09,-3165.26,129,43,0.83
3473,27,5.1,-10375.00,-89.69,-93.13,-1079.19,5675.00,-19.02,36.67,-345.83,30,-42125.00,0.00,-0.2624,-0.03,0.3246,0.00,5,-12649.00,-0.09,0.03,0.42,-0.1702,1.43,49765.00,28050.00,21715.00,-60140.00,-33140.00,-27000.00,11,19,4,4,13690.00,-6010.00,4524.09,-3165.26,129,43,0.83
3474,29,2.4,-10390.00,10.13,-193.22,-1080.75,5675.00,-19.04,43.24,-140.41,74,-28800.00,0.00,-0.2097,-0.04,0.5107,0.00,5,-10163.00,-0.11,0.03,0.29,-0.2079,1.13,64605.00,35265.00,29340.00,-74995.00,-34690.00,-40305.00,32,42,6,6,6565.00,-4935.00,2018.91,-1785.60,33,16,0.86
3475,40,3.6,-10415.00,-113.74,-69.78,-1083.35,5675.00,-19.09,40.91,-236.70,44,-29715.00,0.00,0.2044,-0.04,0.3661,0.00,5,-13827.00,-0.08,0.03,0.30,-0.0157,1.22,57145.00,30410.00,26735.00,-67560.00,-36865.00,-30695.00,18,26,3,5,7240.00,-4685.00,3174.72,-2598.46,73,19,0.85
3476,21,2.1,-10425.00,-54.98,-128.72,-1084.39,5675.00,-19.11,37.00,-104.25,100,-31070.00,0.00,0.0738,-0.03,0.1080,0.00,5,-14044.00,-0.08,0.03,0.31,-0.0823,1.52,84430.00,39740.00,44690.00,-94855.00,-42860.00,-51995.00,37,63,5,11,10240.00,-4385.00,2281.89,-1505.63,28,12,0.89
3477,30,1.5,-10440.00,203.26,-387.22,-1085.95,5675.00,-19.14,35.96,-91.58,114,-28375.00,0.00,-0.0658,-0.04,0.0752,0.00,4,-7562.50,-0.14,0.03,0.28,-0.0902,1.58,80690.00,52255.00,28435.00,-91130.00,-40720.00,-50410.00,41,73,5,10,6215.00,-4085.00,1968.05,-1248.36,19,7,0.89
3478,44,3.8,-10485.00,-81.06,-103.70,-1090.63,5675.00,-19.22,41.46,-255.73,41,-31045.00,0.00,0.1717,-0.04,0.2909,0.00,5,-13134.00,-0.08,0.03,0.31,-0.0360,1.18,53230.00,25760.00,27470.00,-63715.00,-30360.00,-33355.00,17,24,5,5,7240.00,-4685.00,3131.18,-2654.79,75,22,0.84
3479,15,2.9,-10490.00,36.48,-221.32,-1091.15,5675.00,-19.23,44.93,-152.03,69,-35975.00,0.00,-0.2136,-0.03,0.5802,0.00,5,-12831.00,-0.09,0.03,0.36,-0.1623,1.09,84965.00,46970.00,37995.00,-95455.00,-44900.00,-50555.00,31,38,4,6,8315.00,-5935.00,2740.81,-2511.97,47,20,0.89
3480,65,6,-10495.00,47.49,-232.42,-1091.67,5675.00,-19.24,37.04,-388.70,27,-37405.00,0.00,-0.2786,-0.03,0.3934,0.00,5,-15052.00,-0.07,0.03,0.37,-0.1997,1.32,36225.00,23625.00,12600.00,-46720.00,-20930.00,-25790.00,10,17,4,7,12565.00,-5910.00,3622.50,-2748.24,114,56,0.78
3481,26,0.8,-10500.00,-33.74,-151.28,-1092.19,5675.00,-19.25,37.14,-60.00,175,-27595.00,0.00,-0.2300,-0.04,0.4715,0.00,5,-10964.00,-0.10,0.03,0.28,-0.2897,1.54,103075.00,54945.00,48130.00,-113575.00,-56860.00,-56715.00,65,110,6,7,9015.00,-4085.00,1585.77,-1032.50,9,3,0.91
3482,17,2.1,-10540.00,-40.00,-145.73,-1096.35,5675.00,-19.32,37.61,-96.70,109,-21815.00,0.00,-0.0277,-0.05,0.0221,0.00,5,-13493.00,-0.08,0.03,0.22,-0.1120,1.49,93715.00,45225.00,48490.00,-104255.00,-47495.00,-56760.00,41,68,5,9,10240.00,-4385.00,2285.73,-1533.16,28,11,0.90
3483,43,2.7,-10565.00,-31.98,-154.19,-1098.95,5675.00,-19.36,37.04,-195.65,54,-30980.00,0.00,-0.0055,-0.04,0.0005,0.00,5,-11234.00,-0.10,0.03,0.31,-0.0568,1.45,60350.00,32135.00,28215.00,-70915.00,-33950.00,-36965.00,20,34,4,8,7040.00,-5935.00,3017.50,-2085.74,46,17,0.85
3484,33,0.8,-10595.00,-98.50,-88.19,-1102.07,5675.00,-19.42,35.80,-65.40,162,-29180.00,0.00,-0.3093,-0.04,0.5315,0.00,5,-11908.00,-0.09,0.03,0.29,-0.3936,1.61,93020.00,42895.00,50125.00,-103615.00,-48485.00,-55130.00,58,104,5,11,9015.00,-4085.00,1603.79,-996.30,9,3,0.90
3485,18,2.3,-10600.00,-32.25,-154.54,-1102.59,5675.00,-19.43,36.84,-111.58,95,-29430.00,0.00,-0.0849,-0.04,0.1531,0.00,5,-10912.00,-0.10,0.03,0.29,-0.1315,1.51,80100.00,38340.00,41760.00,-90700.00,-40170.00,-50530.00,35,60,5,6,6740.00,-4385.00,2288.57,-1511.67,31,15,0.88
