#,P:nPeriodBreak,P:nATRExit,净利润,多头收益率%,空头收益率%,年化收益,最大使用资金,年化收益率%,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,多头总盈利,空头总盈利,总亏损,多头总亏损,空头总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
1717,21,0.7,43400.00,299.10,512.72,3722.91,5346.00,69.64,39.92,171.54,253,-12010.00,8.86,0.3300,0.31,0.8723,12.73,57,-1081.93,3.44,0.02,0.12,0.8665,2.21,134240.00,64850.00,69390.00,-90840.00,-48860.00,-41980.00,101,151,4,10,7340.00,-2630.00,1329.11,-601.59,9,3,1.48
1718,30,5.1,43390.00,310.70,500.94,3722.06,5346.00,69.62,45.71,1239.71,35,-21270.00,16.93,0.3579,0.17,0.4751,24.32,5,-10852.00,0.34,0.03,0.21,0.6119,2.54,81560.00,41430.00,40130.00,-38170.00,-24820.00,-13350.00,16,19,3,9,12690.00,-3810.00,5097.50,-2008.95,100,58,2.14
1719,31,5.1,43390.00,310.70,500.94,3722.06,5346.00,69.62,45.71,1239.71,35,-21270.00,16.93,0.3579,0.17,0.4751,24.32,5,-10852.00,0.34,0.03,0.21,0.6119,2.54,81560.00,41430.00,40130.00,-38170.00,-24820.00,-13350.00,16,19,3,9,12690.00,-3810.00,5097.50,-2008.95,100,58,2.14
1720,33,3.7,43390.00,190.42,621.21,3722.06,5346.00,69.62,37.93,748.10,58,-19710.00,12.05,0.3124,0.19,0.3848,17.31,5,-10248.00,0.36,0.03,0.20,0.6106,3.01,95100.00,47270.00,47830.00,-51710.00,-37090.00,-14620.00,22,36,4,6,12190.00,-3520.00,4322.73,-1436.39,65,29,1.84
1721,58,1,43390.00,316.69,494.95,3722.06,5346.00,69.62,48.48,328.71,132,-7380.00,15.34,0.4045,0.50,0.8466,22.03,48,-1496.25,2.49,0.02,0.07,0.9411,1.95,95510.00,40220.00,55290.00,-52120.00,-23290.00,-28830.00,64,68,5,7,7340.00,-2500.00,1492.34,-766.47,12,4,1.83
1722,40,2.6,43280.00,191.17,618.41,3712.62,5346.00,69.45,39.74,554.87,78,-18580.00,11.59,0.4049,0.20,0.5880,16.69,5,-9828.00,0.38,0.03,0.18,0.5870,2.61,103090.00,45050.00,58040.00,-59810.00,-34830.00,-24980.00,31,47,4,7,14130.00,-2660.00,3325.48,-1272.55,42,13,1.72
1723,48,1.8,43270.00,343.62,465.77,3711.76,5346.00,69.43,41.11,480.78,90,-10140.00,13.73,0.3546,0.37,0.7195,19.77,40,-2190.75,1.69,0.04,0.10,0.7592,2.76,89960.00,36710.00,53250.00,-46690.00,-18340.00,-28350.00,37,53,4,7,9910.00,-2660.00,2431.35,-880.94,25,9,1.93
1724,84,5.2,43270.00,234.94,574.45,3711.76,5346.00,69.43,52.00,1730.80,25,-18630.00,21.10,0.3507,0.20,0.7947,30.39,46,-1876.96,1.98,0.03,0.19,0.6988,2.22,74050.00,23320.00,50730.00,-30780.00,-10760.00,-20020.00,13,12,4,3,8100.00,-6240.00,5696.15,-2565.00,127,46,2.41
1725,26,6.2,43260.00,350.36,458.85,3710.90,5346.00,69.41,56.00,1730.40,25,-20690.00,25.36,0.3160,0.18,0.6491,36.54,32,-2450.00,1.51,0.03,0.21,0.6937,2.26,66300.00,34620.00,31680.00,-23040.00,-15890.00,-7150.00,14,11,4,3,13080.00,-5360.00,4735.71,-2094.55,138,72,2.88
1726,27,6.2,43260.00,350.36,458.85,3710.90,5346.00,69.41,56.00,1730.40,25,-20690.00,25.36,0.3160,0.18,0.6491,36.54,32,-2450.00,1.51,0.03,0.21,0.6937,2.26,66300.00,34620.00,31680.00,-23040.00,-15890.00,-7150.00,14,11,4,3,13080.00,-5360.00,4735.71,-2094.55,138,72,2.88
1727,14,0.9,43250.00,313.51,495.51,3710.05,5346.00,69.40,39.20,173.00,250,-14450.00,7.71,0.3022,0.26,0.7538,11.11,55,-1719.45,2.16,0.02,0.14,0.7705,2.16,150130.00,70620.00,79510.00,-106880.00,-53860.00,-53020.00,98,151,5,10,7340.00,-2630.00,1531.94,-707.81,12,4,1.40
1728,12,0.1,43240.00,514.22,294.61,3709.19,5346.00,69.38,41.43,75.59,572,-9410.00,7.01,0.4202,0.39,0.9163,10.10,60,-1440.17,2.58,0.03,0.09,0.7525,1.87,167990.00,81800.00,86190.00,-124750.00,-54310.00,-70440.00,237,329,8,9,6740.00,-2220.00,708.82,-379.18,3,1,1.35
